,Northeast,South,West,SalesID,ProductGroup_BL,ProductGroup_MG,ProductGroup_SSL,ProductGroup_TEX,ProductGroup_TTT,ProductGroup_WL,SalePrice,YearMade,MachineHoursCurrentMeter
29814,0,1,0,2206746,1,0,0,0,0,0,9000,1991,6563.0
29815,0,0,0,2206761,1,0,0,0,0,0,12000,1991,994.0
29816,0,0,1,2206853,1,0,0,0,0,0,21000,1996,3411.0
29817,0,1,0,2206873,1,0,0,0,0,0,24500,1996,1035.0
29818,0,0,1,2206915,1,0,0,0,0,0,22000,2000,7040.0
29819,0,0,1,2206997,1,0,0,0,0,0,18000,1999,6707.0
29820,0,0,1,2207001,1,0,0,0,0,0,28000,1999,5158.0
29821,0,1,0,2207009,1,0,0,0,0,0,24675,1999,3722.0
29822,0,0,1,2207038,1,0,0,0,0,0,13000,1999,6143.0
29823,0,1,0,2207107,0,0,0,0,1,0,16750,1995,3060.0
29824,0,0,0,2207119,0,0,0,0,1,0,9250,1995,4874.0
29825,0,1,0,2207130,0,0,0,0,1,0,16500,1996,3350.0
29826,0,0,1,2207146,0,0,0,0,1,0,12000,1995,6683.0
29827,0,1,0,2207158,0,0,0,0,1,0,28000,2000,3371.0
29828,0,1,0,2207192,0,0,0,0,1,0,38000,2001,2295.0
29829,0,0,0,2207197,0,0,0,0,1,0,22000,1985,5492.0
29830,0,0,1,2207211,0,0,0,0,1,0,18000,1994,4755.0
29831,0,1,0,2207222,0,0,0,0,1,0,35000,1994,2279.0
29832,0,1,0,2207239,0,0,0,0,1,0,34100,1996,1213.0
29833,0,0,0,2207240,0,0,0,0,1,0,37000,1996,4370.0
29834,1,0,0,2207277,1,0,0,0,0,0,12000,1995,7000.0
29835,0,0,0,2207298,1,0,0,0,0,0,15500,1995,4551.0
29836,0,1,0,2207310,1,0,0,0,0,0,20750,1995,7035.0
29837,0,0,0,2207323,1,0,0,0,0,0,16500,1996,6935.0
29838,0,1,0,2207335,1,0,0,0,0,0,17000,1995,4094.0
29839,0,0,0,2207344,1,0,0,0,0,0,22750,1996,3320.0
29840,0,0,0,2207349,1,0,0,0,0,0,15000,1996,5917.0
29841,0,1,0,2207376,1,0,0,0,0,0,21525,1996,5421.0
29842,0,0,1,2207415,1,0,0,0,0,0,17500,1996,1100.0
29843,0,1,0,2207428,1,0,0,0,0,0,21500,1996,5029.0
29844,0,0,0,2207430,1,0,0,0,0,0,18750,1996,5507.0
29845,0,1,0,2207451,1,0,0,0,0,0,20500,1996,2820.0
29846,0,0,0,2207477,1,0,0,0,0,0,23000,1996,3994.0
29847,0,1,0,2207487,1,0,0,0,0,0,17500,1996,3666.0
29848,0,1,0,2207500,1,0,0,0,0,0,19425,1997,4212.0
29849,1,0,0,2207512,1,0,0,0,0,0,18000,1997,4394.0
29850,0,0,0,2207518,1,0,0,0,0,0,15000,1997,4664.0
29851,0,1,0,2207522,1,0,0,0,0,0,15250,1997,3532.0
29852,0,1,0,2207529,1,0,0,0,0,0,18750,1997,4045.0
29853,0,0,1,2207530,1,0,0,0,0,0,20000,1997,2800.0
29854,0,0,0,2207555,1,0,0,0,0,0,14000,1997,6269.0
29855,0,1,0,2207558,1,0,0,0,0,0,17250,1997,4161.0
29856,0,0,0,2207573,1,0,0,0,0,0,14500,1997,3195.0
29857,0,1,0,2207585,1,0,0,0,0,0,22000,1997,4222.0
29858,0,1,0,2207596,1,0,0,0,0,0,17500,1997,3746.0
29859,1,0,0,2207619,1,0,0,0,0,0,19500,1997,5208.0
29860,0,0,1,2207634,1,0,0,0,0,0,31000,2002,3054.0
29861,0,0,0,2207720,1,0,0,0,0,0,14500,1998,4843.0
29862,0,1,0,2207726,1,0,0,0,0,0,25500,1998,6858.0
29863,0,1,0,2207739,1,0,0,0,0,0,23000,1999,2277.0
29864,0,1,0,2207740,1,0,0,0,0,0,15500,2000,2285.0
29865,0,1,0,2207751,1,0,0,0,0,0,15000,1998,3483.0
29866,0,0,0,2207754,1,0,0,0,0,0,22000,1998,5782.0
29867,0,0,1,2207764,1,0,0,0,0,0,17000,1999,4011.0
29868,0,1,0,2207778,1,0,0,0,0,0,22050,1998,2993.0
29869,1,0,0,2207802,1,0,0,0,0,0,13500,1998,4934.0
29870,0,0,0,2207823,1,0,0,0,0,0,17100,1999,4457.0
29871,0,1,0,2207838,1,0,0,0,0,0,20000,1999,3559.0
29872,1,0,0,2207845,1,0,0,0,0,0,19000,1999,1245.0
29873,0,1,0,2207850,1,0,0,0,0,0,22500,1999,1339.0
29874,0,0,1,2207859,1,0,0,0,0,0,17500,1999,5528.0
29875,0,1,0,2207873,1,0,0,0,0,0,22500,1999,2940.0
29876,0,1,0,2207900,1,0,0,0,0,0,23500,1999,2750.0
29877,0,0,1,2207904,1,0,0,0,0,0,18000,1998,2244.0
29878,0,1,0,2207915,1,0,0,0,0,0,25200,1999,1929.0
29879,0,0,0,2207916,1,0,0,0,0,0,25000,1999,2464.0
29880,0,0,0,2207919,1,0,0,0,0,0,21000,1999,5202.0
29881,0,0,1,2207944,1,0,0,0,0,0,19500,1999,2285.0
29882,0,1,0,2207945,1,0,0,0,0,0,18000,2000,2285.0
29883,0,1,0,2207976,1,0,0,0,0,0,19500,1999,2368.0
29884,0,1,0,2207980,1,0,0,0,0,0,20000,1999,2183.0
29885,0,1,0,2208007,1,0,0,0,0,0,23000,2000,2345.0
29886,0,1,0,2208017,1,0,0,0,0,0,23000,2000,4055.0
29887,1,0,0,2208053,1,0,0,0,0,0,23500,2000,1629.0
29888,1,0,0,2208058,1,0,0,0,0,0,16500,2000,2751.0
29889,1,0,0,2208066,1,0,0,0,0,0,18500,2000,2866.0
29890,1,0,0,2208072,1,0,0,0,0,0,17000,2000,2698.0
29891,0,1,0,2208078,1,0,0,0,0,0,22000,2000,2875.0
29892,0,1,0,2208086,1,0,0,0,0,0,25000,2000,49.0
29893,0,1,0,2208087,1,0,0,0,0,0,22500,2000,3211.0
29894,0,0,0,2208098,1,0,0,0,0,0,15000,1998,3678.0
29895,0,1,0,2208105,1,0,0,0,0,0,19500,2000,2197.0
29896,0,1,0,2208115,1,0,0,0,0,0,25000,2000,2618.0
29897,0,0,0,2208199,0,0,0,0,1,0,23750,1996,11716.0
29898,0,0,0,2208202,0,0,0,0,1,0,34500,1997,1697.0
29899,0,1,0,2208209,0,0,0,0,1,0,24000,1997,449500.0
29900,0,0,0,2208214,0,0,0,0,1,0,20500,1997,267800.0
29901,0,0,0,2208219,0,0,0,0,1,0,20500,1997,6000.0
29902,0,0,0,2208222,0,0,0,0,1,0,17500,1998,5099.0
29903,0,1,0,2208229,0,0,0,0,1,0,26000,1998,4200.0
29904,0,0,0,2208230,0,0,0,0,1,0,44000,1998,500.0
29905,0,1,0,2208270,0,0,0,0,1,0,28000,1999,1989.0
29906,0,0,0,2208276,0,0,0,0,1,0,36000,1999,1800.0
29907,0,1,0,2208286,0,0,0,0,1,0,24000,1999,3634.0
29908,0,0,0,2208294,0,0,0,0,1,0,21250,1997,2059.0
29909,0,1,0,2208295,0,0,0,0,1,0,11100,1997,288.0
29910,0,0,0,2208329,0,0,0,0,1,0,16000,1998,4745.0
29911,0,0,0,2208334,0,0,0,0,1,0,17500,1999,3532.0
29912,0,0,0,2208362,0,0,0,0,1,0,22500,1999,2732.0
29913,0,1,0,2208379,0,0,0,0,1,0,10000,1999,1344.0
29914,0,0,0,2208382,0,0,0,0,1,0,23500,2000,1687.0
29915,0,1,0,2208391,0,0,0,0,1,0,19000,2000,1873.0
29916,0,0,0,2208393,0,0,0,0,1,0,28000,2000,2195.0
29917,1,0,0,2208410,0,0,0,0,1,0,18000,1998,6886.0
29918,1,0,0,2208413,0,0,0,0,1,0,19500,1998,1403.0
29919,0,1,0,2208421,0,0,0,0,1,0,36500,1999,3616.0
29920,0,1,0,2208436,0,0,0,0,1,0,38000,2001,2900.0
29921,0,1,0,2208443,0,0,0,0,1,0,39375,2001,4652.0
29922,0,1,0,2208459,1,0,0,0,0,0,20000,1998,3129.0
29923,0,0,0,2208493,1,0,0,0,0,0,22500,1988,5650.0
29924,0,0,0,2208510,0,0,0,0,0,1,22500,2000,2047.0
29925,0,0,1,2208516,1,0,0,0,0,0,24000,1998,5790.0
29926,0,0,1,2208531,1,0,0,0,0,0,22500,1998,4795.0
29927,0,0,1,2208538,1,0,0,0,0,0,20000,1998,2997.0
29928,0,1,0,2208540,1,0,0,0,0,0,27500,1998,3477.0
29929,0,1,0,2208577,1,0,0,0,0,0,24500,1999,2814.0
29930,0,0,0,2208598,1,0,0,0,0,0,22500,1999,2619.0
29931,0,1,0,2208655,1,0,0,0,0,0,19500,1999,2241.0
29932,0,0,1,2208665,1,0,0,0,0,0,21000,1999,3972.0
29933,0,0,0,2208667,1,0,0,0,0,0,16500,1999,2945.0
29934,1,0,0,2208673,1,0,0,0,0,0,21500,1999,4151.0
29935,0,1,0,2208678,1,0,0,0,0,0,22575,1999,399.0
29936,0,1,0,2208680,1,0,0,0,0,0,23000,1999,3278.0
29937,1,0,0,2208689,1,0,0,0,0,0,20000,1999,3038.0
29938,0,0,0,2208691,1,0,0,0,0,0,20000,1999,4777.0
29939,0,1,0,2208692,1,0,0,0,0,0,23100,1999,5012.0
29940,0,0,1,2208712,1,0,0,0,0,0,25500,1999,2878.0
29941,0,1,0,2208732,1,0,0,0,0,0,15600,1999,2138.0
29942,0,0,1,2208735,1,0,0,0,0,0,31500,2000,2600.0
29943,0,0,1,2208773,1,0,0,0,0,0,18500,2000,3900.0
29944,0,1,0,2208776,1,0,0,0,0,0,30000,2000,2543.0
29945,0,1,0,2208787,1,0,0,0,0,0,21000,2004,2973.0
29946,0,1,0,2208789,1,0,0,0,0,0,18637,1999,3908.0
29947,0,0,0,2208794,1,0,0,0,0,0,19500,2000,3554.0
29948,0,1,0,2208817,1,0,0,0,0,0,24000,2001,2131.0
29949,0,1,0,2208886,1,0,0,0,0,0,24000,2001,1930.0
29950,0,1,0,2208893,1,0,0,0,0,0,23000,2001,3219.0
29951,0,1,0,2208910,1,0,0,0,0,0,26000,2000,4466.0
29952,0,0,1,2208949,1,0,0,0,0,0,23000,2001,4184.0
29953,0,0,1,2208989,1,0,0,0,0,0,26000,2001,2395.0
29954,0,0,1,2209020,1,0,0,0,0,0,26000,2001,4002.0
29955,0,0,1,2209023,1,0,0,0,0,0,24000,2001,4377.0
29956,0,1,0,2209096,1,0,0,0,0,0,27500,2001,1714.0
29957,0,0,0,2209112,1,0,0,0,0,0,31000,2001,652.0
29958,0,1,0,2209119,1,0,0,0,0,0,38000,2001,2138.0
29959,0,1,0,2209125,1,0,0,0,0,0,32000,2001,2406.0
29960,0,0,0,2209132,1,0,0,0,0,0,30500,2002,2437.0
29961,0,0,0,2209143,1,0,0,0,0,0,35000,2002,2449.0
29962,0,1,0,2209153,1,0,0,0,0,0,34500,2002,5131.0
29963,0,0,1,2209168,1,0,0,0,0,0,37500,2002,2232.0
29964,0,1,0,2209189,1,0,0,0,0,0,32000,2002,3257.0
29965,0,0,1,2209193,1,0,0,0,0,0,29000,2002,3050.0
29966,0,1,0,2209198,1,0,0,0,0,0,28250,2002,3622.0
29967,0,1,0,2209205,1,0,0,0,0,0,34000,2003,4960.0
29968,1,0,0,2209210,1,0,0,0,0,0,28000,2002,2547.0
29969,1,0,0,2209211,1,0,0,0,0,0,33000,2002,2093.0
29970,0,0,1,2209213,1,0,0,0,0,0,26000,2002,1655.0
29971,0,0,0,2209228,1,0,0,0,0,0,39000,2002,1849.0
29972,1,0,0,2209231,1,0,0,0,0,0,23000,2002,4480.0
29973,1,0,0,2209260,1,0,0,0,0,0,23000,1999,5422.0
29974,0,1,0,2209272,1,0,0,0,0,0,31500,2000,4242.0
29975,0,0,1,2209331,1,0,0,0,0,0,24000,2002,3417.0
29976,0,0,1,2209336,1,0,0,0,0,0,25000,2001,5259.0
29977,0,1,0,2209343,1,0,0,0,0,0,26000,2002,1594.0
29978,0,0,1,2209354,1,0,0,0,0,0,25000,2002,5259.0
29979,0,1,0,2209356,1,0,0,0,0,0,18800,2002,2000.0
29980,0,0,0,2209363,1,0,0,0,0,0,33000,2002,5171.0
29981,0,1,0,2209378,1,0,0,0,0,0,29750,2001,350000.0
29982,0,0,1,2209383,1,0,0,0,0,0,25000,2002,2758.0
29983,0,1,0,2209397,1,0,0,0,0,0,39000,2002,1612.0
29984,0,0,1,2209426,1,0,0,0,0,0,35000,2003,3843.0
29985,0,0,1,2209427,1,0,0,0,0,0,30000,2003,6456.0
29986,0,0,1,2209428,1,0,0,0,0,0,33000,2003,6635.0
29987,0,0,1,2209429,1,0,0,0,0,0,35000,2003,7016.0
29988,0,0,1,2209440,1,0,0,0,0,0,24000,2003,5745.0
29989,0,0,1,2209442,1,0,0,0,0,0,25000,2003,5745.0
29990,0,0,1,2209448,1,0,0,0,0,0,31000,2003,2476.0
29991,0,0,1,2209456,1,0,0,0,0,0,27000,2002,2864.0
29992,0,0,1,2209459,1,0,0,0,0,0,27000,2002,2722.0
29993,0,0,1,2209461,1,0,0,0,0,0,28000,2003,3876.0
29994,0,0,1,2209464,1,0,0,0,0,0,28000,2003,3833.0
29995,0,0,1,2209470,1,0,0,0,0,0,25000,2003,5114.0
29996,0,0,1,2209473,1,0,0,0,0,0,35000,2003,5343.0
29997,0,0,1,2209474,1,0,0,0,0,0,27000,2002,2652.0
29998,0,0,0,2209475,1,0,0,0,0,0,37000,2004,1884.0
29999,0,0,1,2209480,1,0,0,0,0,0,30000,2004,6171.0
30000,0,0,0,2209668,0,0,0,0,1,0,43000,2001,2215.0
30001,0,1,0,2209672,0,0,0,0,1,0,25000,2000,4500.0
30002,0,0,0,2209707,0,0,0,0,1,0,31000,2002,4500.0
30003,0,1,0,2209710,0,0,0,0,1,0,24000,2002,2492.0
30004,0,0,0,2209712,1,0,0,0,0,0,24000,2003,385.0
30005,0,0,0,2209724,1,0,0,0,0,0,39000,2003,2517.0
30006,0,1,0,2209728,1,0,0,0,0,0,37500,2003,3954.0
30007,1,0,0,2209752,0,0,0,0,1,0,25000,2001,1836.0
30008,0,0,1,2209757,0,0,0,0,1,0,19000,2002,271300.0
30009,0,0,1,2209770,0,0,0,0,1,0,33000,2002,2880.0
30010,1,0,0,2209774,0,0,0,0,1,0,22000,2002,3000.0
30011,0,0,0,2209775,0,0,0,0,1,0,24000,2004,1600.0
30012,0,1,0,2209790,1,0,0,0,0,0,23500,2000,2525.0
30013,0,1,0,2209792,1,0,0,0,0,0,19500,2000,2197.0
30014,0,1,0,2209793,1,0,0,0,0,0,23000,2000,2344.0
30015,0,0,1,2209794,1,0,0,0,0,0,16000,2000,2346.0
30016,0,1,0,2209795,1,0,0,0,0,0,16500,2000,2346.0
30017,0,1,0,2209798,1,0,0,0,0,0,18000,2000,2604.0
30018,0,1,0,2209799,1,0,0,0,0,0,22500,2000,2575.0
30019,0,0,1,2209800,1,0,0,0,0,0,16000,2000,2604.0
30020,0,0,0,2209810,1,0,0,0,0,0,23000,2002,5389.0
30021,0,0,1,2209813,1,0,0,0,0,0,18500,2000,4200.0
30022,1,0,0,2209818,1,0,0,0,0,0,16000,2000,2697.0
30023,1,0,0,2209820,1,0,0,0,0,0,16500,2000,2444.0
30024,1,0,0,2209821,1,0,0,0,0,0,17500,2000,2721.0
30025,1,0,0,2209822,1,0,0,0,0,0,18000,2000,1340.0
30026,1,0,0,2209824,1,0,0,0,0,0,18500,2000,3040.0
30027,1,0,0,2209825,1,0,0,0,0,0,17500,2000,2460.0
30028,1,0,0,2209826,1,0,0,0,0,0,16000,2000,3172.0
30029,1,0,0,2209827,1,0,0,0,0,0,19000,2000,1361.0
30030,1,0,0,2209830,1,0,0,0,0,0,19000,2000,1015.0
30031,1,0,0,2209831,1,0,0,0,0,0,18500,2000,1067.0
30032,1,0,0,2209833,1,0,0,0,0,0,18500,2000,2497.0
30033,1,0,0,2209834,1,0,0,0,0,0,16500,2000,2477.0
30034,1,0,0,2209836,1,0,0,0,0,0,19500,2000,1626.0
30035,0,0,0,2209852,1,0,0,0,0,0,24500,2000,2523.0
30036,0,0,1,2209931,1,0,0,0,0,0,23000,2002,2865.0
30037,0,1,0,2209934,1,0,0,0,0,0,21000,2001,2218.0
30038,1,0,0,2209965,1,0,0,0,0,0,23000,2001,1977.0
30039,1,0,0,2209966,1,0,0,0,0,0,21000,2001,2444.0
30040,1,0,0,2209967,1,0,0,0,0,0,21000,2001,3446.0
30041,1,0,0,2209968,1,0,0,0,0,0,20000,2001,2696.0
30042,1,0,0,2209972,1,0,0,0,0,0,20500,2001,2701.0
30043,1,0,0,2209975,1,0,0,0,0,0,21000,2001,3019.0
30044,1,0,0,2209985,1,0,0,0,0,0,19000,2001,3204.0
30045,1,0,0,2209992,1,0,0,0,0,0,20500,2001,3812.0
30046,1,0,0,2209993,1,0,0,0,0,0,20000,2001,1305.0
30047,1,0,0,2209994,1,0,0,0,0,0,21500,2001,2260.0
30048,1,0,0,2210001,1,0,0,0,0,0,21000,2001,2489.0
30049,1,0,0,2210003,1,0,0,0,0,0,22000,2001,2421.0
30050,1,0,0,2210006,1,0,0,0,0,0,20000,2001,2660.0
30051,1,0,0,2210007,1,0,0,0,0,0,24000,2001,1342.0
30052,1,0,0,2210012,1,0,0,0,0,0,20500,2001,2863.0
30053,0,0,0,2210025,1,0,0,0,0,0,17000,2001,5091.0
30054,0,1,0,2210031,1,0,0,0,0,0,19425,2001,5190.0
30055,1,0,0,2210037,1,0,0,0,0,0,22000,2001,1697.0
30056,1,0,0,2210039,1,0,0,0,0,0,22500,2001,2378.0
30057,1,0,0,2210040,1,0,0,0,0,0,20000,2001,2200.0
30058,0,1,0,2210049,1,0,0,0,0,0,33000,2004,1878.0
30059,0,1,0,2210062,1,0,0,0,0,0,30500,2002,2136.0
30060,0,1,0,2210117,1,0,0,0,0,0,37500,2002,808.0
30061,0,1,0,2210133,1,0,0,0,0,0,24000,2005,1677.0
30062,0,1,0,2210141,1,0,0,0,0,0,31000,2002,1904.0
30063,0,1,0,2210142,1,0,0,0,0,0,27500,2002,1931.0
30064,0,1,0,2210152,1,0,0,0,0,0,33000,2003,2526.0
30065,0,1,0,2210166,1,0,0,0,0,0,36000,2003,1459.0
30066,0,1,0,2210167,1,0,0,0,0,0,33500,2003,1230.0
30067,1,0,0,2210170,1,0,0,0,0,0,33000,2003,1298.0
30068,0,1,0,2210171,1,0,0,0,0,0,32000,2003,1298.0
30069,1,0,0,2210176,1,0,0,0,0,0,37500,2003,2158.0
30070,0,0,0,2210184,1,0,0,0,0,0,32500,2003,1780.0
30071,0,0,0,2210188,1,0,0,0,0,0,32500,2003,1679.0
30072,0,0,1,2210204,1,0,0,0,0,0,35000,2003,2124.0
30073,0,0,1,2210209,1,0,0,0,0,0,25000,2003,2484.0
30074,0,1,0,2210213,1,0,0,0,0,0,21000,2004,2561.0
30075,0,1,0,2210218,1,0,0,0,0,0,22500,2003,2512.0
30076,0,1,0,2210219,1,0,0,0,0,0,22500,2003,2150.0
30077,0,1,0,2210220,1,0,0,0,0,0,22500,2003,2506.0
30078,0,1,0,2210222,1,0,0,0,0,0,31000,2002,2545.0
30079,0,1,0,2210223,1,0,0,0,0,0,23000,2003,1816.0
30080,0,1,0,2210225,1,0,0,0,0,0,23000,2003,2164.0
30081,0,1,0,2210233,1,0,0,0,0,0,24000,2003,2521.0
30082,0,0,1,2210240,1,0,0,0,0,0,22000,2004,2725.0
30083,0,1,0,2210245,1,0,0,0,0,0,29000,2004,2105.0
30084,0,1,0,2210254,1,0,0,0,0,0,26000,2004,1736.0
30085,0,0,0,2210257,1,0,0,0,0,0,37500,2002,1207.0
30086,0,0,1,2210262,1,0,0,0,0,0,25000,2004,1819.0
30087,0,0,1,2210267,1,0,0,0,0,0,24000,2003,4983.0
30088,0,0,1,2210269,1,0,0,0,0,0,33000,2004,2100.0
30089,0,0,0,2210271,1,0,0,0,0,0,24000,2004,2046.0
30090,1,0,0,2210293,0,0,0,0,1,0,22000,2001,3270.0
30091,1,0,0,2210303,1,0,0,0,0,0,26500,2002,3403.0
30092,0,0,1,2210315,1,0,0,0,0,0,33750,2002,1689.0
30093,0,1,0,2210321,1,0,0,0,0,0,23000,2004,2585.0
30094,0,0,0,2210325,1,0,0,0,0,0,18500,2002,2732.0
30095,0,1,0,2210326,1,0,0,0,0,0,17500,2002,2987.0
30096,0,1,0,2210328,1,0,0,0,0,0,17500,2002,3470.0
30097,0,0,0,2210331,1,0,0,0,0,0,25000,2003,3437.0
30098,0,1,0,2210356,1,0,0,0,0,0,28000,2003,3247.0
30099,0,0,0,2210357,1,0,0,0,0,0,30000,2003,3890.0
30100,0,0,1,2210365,1,0,0,0,0,0,29000,2003,392.0
30101,0,0,1,2210368,1,0,0,0,0,0,28000,2003,1765.0
30102,0,0,1,2210369,1,0,0,0,0,0,29000,2003,1824.0
30103,1,0,0,2210379,1,0,0,0,0,0,25000,2003,3204.0
30104,0,0,1,2210380,1,0,0,0,0,0,28000,2003,1732.0
30105,0,1,0,2210390,1,0,0,0,0,0,39000,2004,1413.0
30106,0,1,0,2210391,1,0,0,0,0,0,37500,2003,1900.0
30107,0,0,1,2210403,1,0,0,0,0,0,32500,2003,4080.0
30108,0,0,1,2210404,1,0,0,0,0,0,33000,2003,3382.0
30109,0,0,0,2210406,1,0,0,0,0,0,34000,2003,3839.0
30110,0,0,0,2210409,1,0,0,0,0,0,39000,2003,1492.0
30111,0,0,1,2210418,1,0,0,0,0,0,26000,2004,2816.0
30112,0,0,1,2210423,1,0,0,0,0,0,38000,2004,1370.0
30113,0,1,0,2210425,1,0,0,0,0,0,36000,2004,1844.0
30114,0,0,1,2210427,1,0,0,0,0,0,30000,2003,4939.0
30115,0,0,1,2210428,1,0,0,0,0,0,32500,2003,4560.0
30116,0,0,1,2210430,1,0,0,0,0,0,34000,2003,4113.0
30117,0,0,1,2210435,1,0,0,0,0,0,22500,2004,4271.0
30118,0,0,1,2210436,1,0,0,0,0,0,22500,2004,4726.0
30119,0,0,1,2210443,1,0,0,0,0,0,24000,2004,3763.0
30120,0,0,1,2210453,1,0,0,0,0,0,26000,2003,1236.0
30121,0,0,1,2210454,1,0,0,0,0,0,23500,2003,1236.0
30122,0,0,1,2210456,1,0,0,0,0,0,30000,2003,1227.0
30123,0,0,1,2210461,1,0,0,0,0,0,26000,2003,1596.0
30124,0,0,0,2210463,1,0,0,0,0,0,37000,2004,2630.0
30125,0,0,0,2210465,1,0,0,0,0,0,29000,2004,1897.0
30126,1,0,0,2210477,1,0,0,0,0,0,20500,2001,2149.0
30127,1,0,0,2210479,0,0,0,0,1,0,20000,2003,1500.0
30128,0,1,0,2210491,0,0,0,0,1,0,47500,2003,716.0
30129,1,0,0,2210540,1,0,0,0,0,0,18500,1998,2407.0
30130,0,0,0,2210553,0,0,0,0,1,0,19750,1998,4700.0
30131,0,1,0,2210566,1,0,0,0,0,0,28875,2002,4398.0
30132,0,1,0,2210567,1,0,0,0,0,0,22000,2000,3412.0
30133,1,0,0,2210623,1,0,0,0,0,0,37500,2003,2158.0
30134,0,1,0,2210869,1,0,0,0,0,0,24000,2004,2675.0
30135,0,1,0,2210875,1,0,0,0,0,0,21500,2004,1958.0
30136,0,1,0,2210880,1,0,0,0,0,0,20000,2004,2153.0
30137,0,0,1,2210882,1,0,0,0,0,0,26000,2004,1776.0
30138,0,0,1,2210883,1,0,0,0,0,0,25000,2004,2077.0
30139,0,0,1,2210884,1,0,0,0,0,0,22000,2004,226.0
30140,0,0,1,2210885,1,0,0,0,0,0,25000,2004,6671.0
30141,0,1,0,2210897,1,0,0,0,0,0,21500,2004,2542.0
30142,0,1,0,2210899,1,0,0,0,0,0,22500,2004,2580.0
30143,0,0,1,2210912,1,0,0,0,0,0,30000,2004,1374.0
30144,0,1,0,2210913,1,0,0,0,0,0,31500,2004,1400.0
30145,0,1,0,2210914,1,0,0,0,0,0,36000,2004,1460.0
30146,0,0,1,2210917,1,0,0,0,0,0,25000,2004,143.0
30147,0,1,0,2210919,1,0,0,0,0,0,26000,2004,987.0
30148,0,1,0,2210921,1,0,0,0,0,0,35000,2004,1700.0
30149,0,1,0,2210932,1,0,0,0,0,0,25000,2004,4679.0
30150,0,1,0,2210933,1,0,0,0,0,0,35500,2004,1090.0
30151,0,1,0,2210934,1,0,0,0,0,0,34000,2004,1490.0
30152,0,1,0,2210936,1,0,0,0,0,0,24000,2004,2941.0
30153,0,0,1,2210951,1,0,0,0,0,0,36000,2004,1680.0
30154,0,0,1,2210952,1,0,0,0,0,0,35000,2004,1490.0
30155,0,0,1,2210955,1,0,0,0,0,0,25000,2004,4591.0
30156,0,1,0,2210964,1,0,0,0,0,0,35000,2004,874.0
30157,0,0,1,2210974,1,0,0,0,0,0,27000,2004,1547.0
30158,0,0,1,2210976,1,0,0,0,0,0,32000,2004,4126.0
30159,0,0,1,2210977,1,0,0,0,0,0,26000,2004,2356.0
30160,0,0,0,2210981,1,0,0,0,0,0,38500,2004,1100.0
30161,0,0,1,2210982,1,0,0,0,0,0,32500,2004,4341.0
30162,0,0,1,2210983,1,0,0,0,0,0,33000,2004,4446.0
30163,0,0,1,2211000,1,0,0,0,0,0,25000,2004,1684.0
30164,0,1,0,2211002,1,0,0,0,0,0,27500,2004,5445.0
30165,0,1,0,2211003,1,0,0,0,0,0,39000,2005,2062.0
30166,0,0,1,2211013,1,0,0,0,0,0,26000,2004,2243.0
30167,0,0,1,2211014,1,0,0,0,0,0,27000,2004,4444.0
30168,0,0,1,2211016,1,0,0,0,0,0,26000,2004,4488.0
30169,0,0,1,2211018,1,0,0,0,0,0,30000,2004,4943.0
30170,1,0,0,2211019,1,0,0,0,0,0,23000,2004,1345.0
30171,0,0,1,2211022,1,0,0,0,0,0,26000,2004,1662.0
30172,0,0,0,2211032,1,0,0,0,0,0,19500,2004,3022.0
30173,0,0,1,2211037,1,0,0,0,0,0,29000,2004,3986.0
30174,0,0,0,2211044,1,0,0,0,0,0,29000,2004,2394.0
30175,0,0,1,2211048,1,0,0,0,0,0,28000,2004,4754.0
30176,0,0,1,2211049,1,0,0,0,0,0,27000,2004,2503.0
30177,0,0,1,2211056,1,0,0,0,0,0,24500,2004,2231.0
30178,0,0,1,2211058,1,0,0,0,0,0,29000,2004,490100.0
30179,0,0,1,2211060,1,0,0,0,0,0,34000,2005,1708.0
30180,0,0,1,2211061,1,0,0,0,0,0,25500,2004,4607.0
30181,0,1,0,2211066,1,0,0,0,0,0,32500,2004,1618.0
30182,0,0,1,2211070,1,0,0,0,0,0,33000,2004,1610.0
30183,0,1,0,2211071,1,0,0,0,0,0,32000,2005,2500.0
30184,0,1,0,2211072,1,0,0,0,0,0,29000,2004,2591.0
30185,0,0,1,2211077,1,0,0,0,0,0,35000,2005,2188.0
30186,0,1,0,2211081,1,0,0,0,0,0,27500,2005,4914.0
30187,0,0,1,2211082,1,0,0,0,0,0,37000,2005,2431.0
30188,0,1,0,2211083,1,0,0,0,0,0,29500,2004,787.0
30189,0,1,0,2211090,1,0,0,0,0,0,23000,2005,4240.0
30190,0,0,1,2211099,1,0,0,0,0,0,38000,2005,3912.0
30191,0,1,0,2211105,1,0,0,0,0,0,31000,2005,2793.0
30192,0,1,0,2211106,1,0,0,0,0,0,32000,2005,2768.0
30193,0,0,1,2211113,1,0,0,0,0,0,30000,2005,1200.0
30194,0,1,0,2211121,1,0,0,0,0,0,37500,2004,914.0
30195,0,0,1,2211122,1,0,0,0,0,0,33000,2005,3255.0
30196,0,1,0,2211134,1,0,0,0,0,0,31000,2005,2438.0
30197,0,0,0,2211147,1,0,0,0,0,0,37000,2004,95.0
30198,0,1,0,2211151,1,0,0,0,0,0,29000,2005,3015.0
30199,0,1,0,2211164,1,0,0,0,0,0,27500,2004,2145.0
